Site,Parameter,SampleDate,Value
Platte Lake (Big Platte),Secchi Depth,2019-06-12,21.5
Platte Lake (Big Platte),Secchi Depth,2019-06-25,21.5
Platte Lake (Big Platte),Secchi Depth,2019-07-10,14.5
Platte Lake (Big Platte),Secchi Depth,2019-07-24,13
Platte Lake (Big Platte),Secchi Depth,2019-08-07,14
Platte Lake (Big Platte),Secchi Depth,2019-08-30,14.5
Platte Lake (Big Platte),Secchi Depth,2019-09-11,15.5
Platte Lake (Big Platte),Secchi Depth,2019-09-27,16
Platte Lake (Big Platte),Secchi Depth,2019-10-15,15.5
Platte Lake (Big Platte),Secchi Depth,2019-10-29,18
Platte Lake (Big Platte),Secchi Depth,2020-02-27,31
Platte Lake (Big Platte),Secchi Depth,2020-03-27,21
Platte Lake (Big Platte),Secchi Depth,2020-04-07,19
Platte Lake (Big Platte),Secchi Depth,2020-04-24,18
Platte Lake (Big Platte),Secchi Depth,2020-05-18,23.5
Platte Lake (Big Platte),Secchi Depth,2020-06-12,22
Platte Lake (Big Platte),Secchi Depth,2020-06-26,17
Platte Lake (Big Platte),Secchi Depth,2020-07-10,12
Platte Lake (Big Platte),Secchi Depth,2020-07-24,13
Platte Lake (Big Platte),Secchi Depth,2020-08-07,12
Platte Lake (Big Platte),Secchi Depth,2020-09-29,19
Platte Lake (Big Platte),Secchi Depth,2020-10-14,15
Platte Lake (Big Platte),Secchi Depth,2020-11-19,12
Platte Lake (Big Platte),Secchi Depth,2020-12-02,15
Platte Lake (Big Platte),Secchi Depth,2021-02-04,28
Platte Lake (Big Platte),Secchi Depth,2021-02-24,35
Platte Lake (Big Platte),Secchi Depth,2021-03-09,26
Platte Lake (Big Platte),Secchi Depth,2021-04-07,18
Platte Lake (Big Platte),Secchi Depth,2021-04-19,14
Platte Lake (Big Platte),Secchi Depth,2021-05-05,17
Platte Lake (Big Platte),Secchi Depth,2021-05-26,20
Platte Lake (Big Platte),Secchi Depth,2021-06-08,22
Platte Lake (Big Platte),Secchi Depth,2021-06-28,15
Platte Lake (Big Platte),Secchi Depth,2021-07-12,10
Platte Lake (Big Platte),Secchi Depth,2021-07-28,12
Platte Lake (Big Platte),Secchi Depth,2021-08-16,12
Platte Lake (Big Platte),Secchi Depth,2021-08-31,9
Platte Lake (Big Platte),Secchi Depth,2021-09-22,13
Platte Lake (Big Platte),Secchi Depth,2021-10-05,15
Platte Lake (Big Platte),Secchi Depth,2021-10-25,17
Platte Lake (Big Platte),Secchi Depth,2021-11-10,13
Platte Lake (Big Platte),Secchi Depth,2021-11-30,14
Platte Lake (Big Platte),Secchi Depth,2022-01-21,22.5
Platte Lake (Big Platte),Secchi Depth,2022-02-02,26
Platte Lake (Big Platte),Secchi Depth,2022-02-18,24
Platte Lake (Big Platte),Secchi Depth,2022-03-09,22
Platte Lake (Big Platte),Secchi Depth,2022-04-29,16
Platte Lake (Big Platte),Secchi Depth,2022-05-11,13.5
Platte Lake (Big Platte),Secchi Depth,2022-05-27,14
Platte Lake (Big Platte),Secchi Depth,2022-06-14,14
Platte Lake (Big Platte),Secchi Depth,2022-06-28,8
Platte Lake (Big Platte),Secchi Depth,2022-07-12,10
Platte Lake (Big Platte),Secchi Depth,2022-07-29,11
Platte Lake (Big Platte),Secchi Depth,2022-08-12,14
Platte Lake (Big Platte),Secchi Depth,2022-08-26,13
Platte Lake (Big Platte),Secchi Depth,2022-09-15,15
Platte Lake (Big Platte),Secchi Depth,2022-09-30,17
Platte Lake (Big Platte),Secchi Depth,2022-09-30,17
Platte Lake (Big Platte),Secchi Depth,2022-10-14,16
Platte Lake (Big Platte),Secchi Depth,2022-10-14,16
Platte Lake (Big Platte),Secchi Depth,2022-11-04,17
Platte Lake (Big Platte),Secchi Depth,2022-11-29,17
Platte Lake (Big Platte),Secchi Depth,2023-04-07,19
Platte Lake (Big Platte),Secchi Depth,2023-04-26,20
Platte Lake (Big Platte),Secchi Depth,2023-05-10,21
Platte Lake (Big Platte),Secchi Depth,2023-05-31,23.5
Platte Lake (Big Platte),Secchi Depth,2023-06-13,20
Platte Lake (Big Platte),Secchi Depth,2023-06-30,25
Platte Lake (Big Platte),Secchi Depth,2023-07-14,11.5
Platte Lake (Big Platte),Secchi Depth,2023-07-28,11.5
Platte Lake (Big Platte),Secchi Depth,2023-08-15,12.5
Platte Lake (Big Platte),Secchi Depth,2023-08-30,12.5
Platte Lake (Big Platte),Secchi Depth,2023-09-15,18.5
Platte Lake (Big Platte),Secchi Depth,2023-11-07,18
Platte Lake (Big Platte),Secchi Depth,2023-12-20,14
Platte Lake (Big Platte),Secchi Depth,2024-03-14,18
Platte Lake (Big Platte),Secchi Depth,2024-03-29,18
Platte Lake (Big Platte),Secchi Depth,2024-04-10,20.5
Platte Lake (Big Platte),Secchi Depth,2024-04-23,21.5
Platte Lake (Big Platte),Secchi Depth,2024-05-17,21.5
Platte Lake (Big Platte),Secchi Depth,2024-06-12,16
Platte Lake (Big Platte),Secchi Depth,2024-06-26,11.5
Platte Lake (Big Platte),Secchi Depth,2024-07-11,9
Platte Lake (Big Platte),Secchi Depth,2024-07-25,11
Platte Lake (Big Platte),Secchi Depth,2024-08-15,14
Platte Lake (Big Platte),Secchi Depth,2024-08-28,12
Platte Lake (Big Platte),Secchi Depth,2024-09-12,16
Platte Lake (Big Platte),Secchi Depth,2024-09-27,15
Platte Lake (Big Platte),Secchi Depth,2024-10-14,18.5
Platte Lake (Big Platte),Secchi Depth,2024-11-20,18
Platte Lake (Big Platte),Secchi Depth,2024-12-11,17
Platte Lake (Big Platte),Secchi Depth,2025-01-31,35
Platte Lake (Big Platte),Secchi Depth,2025-04-09,20.5
Platte Lake (Big Platte),Secchi Depth,2025-04-23,24
Platte Lake (Big Platte),Secchi Depth,2025-05-09,18.5
Platte Lake (Big Platte),Secchi Depth,2025-05-23,17.5
Platte Lake (Big Platte),Secchi Depth,2025-06-06,24.5
Platte Lake (Big Platte),Secchi Depth,2025-06-27,12.5
Platte Lake (Big Platte),Secchi Depth,2025-07-18,12.5
Platte Lake (Big Platte),Secchi Depth,2025-07-31,10
Platte Lake (Big Platte),Secchi Depth,2025-08-15,11
Platte Lake (Big Platte),Secchi Depth,2025-08-29,12
Platte Lake (Big Platte),Secchi Depth,2025-09-12,12
Platte Lake (Big Platte),Secchi Depth,2025-10-16,15.5
Platte Lake (Big Platte),Secchi Depth,2025-10-29,15.5
Platte Lake (Big Platte),Secchi Depth,2025-11-12,15
Platte Lake (Big Platte),Secchi Depth,2026-02-04,31
Platte Lake (Big Platte),Secchi Depth,2026-04-15,16
Platte Lake (Big Platte),Secchi Depth,2026-05-06,13
Platte Lake (Big Platte),Secchi Depth,2026-05-28,11
Platte Lake (Big Platte),Secchi Depth,2026-06-10,14
Platte Lake (Big Platte),Secchi Depth,2026-06-30,8
Platte Lake (Big Platte),Secchi Depth,2026-07-17,8
Platte Lake (Big Platte),Total Phosphorus,1990-01-03,8.8
Platte Lake (Big Platte),Total Phosphorus,1990-03-06,11.1
Platte Lake (Big Platte),Total Phosphorus,1990-04-18,10.2
Platte Lake (Big Platte),Total Phosphorus,1990-05-16,6.8
Platte Lake (Big Platte),Total Phosphorus,1990-05-30,9.8
Platte Lake (Big Platte),Total Phosphorus,1990-06-14,10.7
Platte Lake (Big Platte),Total Phosphorus,1990-06-27,10.2
Platte Lake (Big Platte),Total Phosphorus,1990-07-11,9.6
Platte Lake (Big Platte),Total Phosphorus,1990-07-25,7.9
Platte Lake (Big Platte),Total Phosphorus,1990-08-08,6.3
Platte Lake (Big Platte),Total Phosphorus,1990-08-24,6.6
Platte Lake (Big Platte),Total Phosphorus,1990-09-05,7.2
Platte Lake (Big Platte),Total Phosphorus,1990-09-12,8
Platte Lake (Big Platte),Total Phosphorus,1990-09-19,7
Platte Lake (Big Platte),Total Phosphorus,1990-10-05,8
Platte Lake (Big Platte),Total Phosphorus,1990-10-17,9.5
Platte Lake (Big Platte),Total Phosphorus,1990-10-31,9.8
Platte Lake (Big Platte),Total Phosphorus,1990-11-16,9.9
Platte Lake (Big Platte),Total Phosphorus,1990-12-05,10.1
Platte Lake (Big Platte),Total Phosphorus,1991-01-09,7.5
Platte Lake (Big Platte),Total Phosphorus,1991-02-01,8.2
Platte Lake (Big Platte),Total Phosphorus,1991-02-19,7.5
Platte Lake (Big Platte),Total Phosphorus,1991-03-05,8.4
Platte Lake (Big Platte),Total Phosphorus,1991-03-19,9
Platte Lake (Big Platte),Total Phosphorus,1991-04-09,9.7
Platte Lake (Big Platte),Total Phosphorus,1991-04-16,8.5
Platte Lake (Big Platte),Total Phosphorus,1991-05-03,8.9
Platte Lake (Big Platte),Total Phosphorus,1991-05-14,9.3
Platte Lake (Big Platte),Total Phosphorus,1991-05-28,8.1
Platte Lake (Big Platte),Total Phosphorus,1991-06-11,8.1
Platte Lake (Big Platte),Total Phosphorus,1991-06-25,8.1
Platte Lake (Big Platte),Total Phosphorus,1991-07-09,7.4
Platte Lake (Big Platte),Total Phosphorus,1991-07-23,8.3
Platte Lake (Big Platte),Total Phosphorus,1991-08-06,9.1
Platte Lake (Big Platte),Total Phosphorus,1991-08-20,7.5
Platte Lake (Big Platte),Total Phosphorus,1991-09-03,6.1
Platte Lake (Big Platte),Total Phosphorus,1991-09-17,6.8
Platte Lake (Big Platte),Total Phosphorus,1991-10-01,6.2
Platte Lake (Big Platte),Total Phosphorus,1991-10-15,6.1
Platte Lake (Big Platte),Total Phosphorus,1991-11-05,8.9
Platte Lake (Big Platte),Total Phosphorus,1991-11-19,10.7
Platte Lake (Big Platte),Total Phosphorus,1991-12-10,9.3
Platte Lake (Big Platte),Total Phosphorus,1992-01-17,6.3
Platte Lake (Big Platte),Total Phosphorus,1992-01-28,6.5
Platte Lake (Big Platte),Total Phosphorus,1992-02-18,9.2
Platte Lake (Big Platte),Total Phosphorus,1992-03-13,9.4
Platte Lake (Big Platte),Total Phosphorus,1992-04-09,6.9
Platte Lake (Big Platte),Total Phosphorus,1992-04-14,8.2
Platte Lake (Big Platte),Total Phosphorus,1992-04-28,8.3
Platte Lake (Big Platte),Total Phosphorus,1992-05-12,9
Platte Lake (Big Platte),Total Phosphorus,1992-05-26,10.4
Platte Lake (Big Platte),Total Phosphorus,1992-06-09,11.4
Platte Lake (Big Platte),Total Phosphorus,1992-06-19,10.7
Platte Lake (Big Platte),Total Phosphorus,1992-06-30,9.5
Platte Lake (Big Platte),Total Phosphorus,1992-07-21,8.2
Platte Lake (Big Platte),Total Phosphorus,1992-08-04,6.7
Platte Lake (Big Platte),Total Phosphorus,1992-08-18,6.6
Platte Lake (Big Platte),Total Phosphorus,1992-09-01,8.4
Platte Lake (Big Platte),Total Phosphorus,1992-09-09,6.7
Platte Lake (Big Platte),Total Phosphorus,1992-09-15,6.7
Platte Lake (Big Platte),Total Phosphorus,1992-09-22,7.5
Platte Lake (Big Platte),Total Phosphorus,1992-09-29,7.3
Platte Lake (Big Platte),Total Phosphorus,1992-10-06,5.9
Platte Lake (Big Platte),Total Phosphorus,1992-10-13,8.9
Platte Lake (Big Platte),Total Phosphorus,1992-10-21,9.1
Platte Lake (Big Platte),Total Phosphorus,1992-10-27,9.6
Platte Lake (Big Platte),Total Phosphorus,1992-11-04,9.7
Platte Lake (Big Platte),Total Phosphorus,1992-11-12,9.7
Platte Lake (Big Platte),Total Phosphorus,1992-11-18,10
Platte Lake (Big Platte),Total Phosphorus,1992-11-24,9.5
Platte Lake (Big Platte),Total Phosphorus,1992-12-01,8.1
Platte Lake (Big Platte),Total Phosphorus,1992-12-08,8.3
Platte Lake (Big Platte),Total Phosphorus,1992-12-15,7.8
Platte Lake (Big Platte),Total Phosphorus,1992-12-22,9.2
Platte Lake (Big Platte),Total Phosphorus,1993-01-12,7.8
Platte Lake (Big Platte),Total Phosphorus,1993-01-26,7.9
Platte Lake (Big Platte),Total Phosphorus,1993-02-09,8
Platte Lake (Big Platte),Total Phosphorus,1993-02-23,7.5
Platte Lake (Big Platte),Total Phosphorus,1993-03-09,9.3
Platte Lake (Big Platte),Total Phosphorus,1993-03-23,6.1
Platte Lake (Big Platte),Total Phosphorus,1993-04-21,9.1
Platte Lake (Big Platte),Total Phosphorus,1993-05-04,8.8
Platte Lake (Big Platte),Total Phosphorus,1993-05-18,8.4
Platte Lake (Big Platte),Total Phosphorus,1993-06-01,10.9
Platte Lake (Big Platte),Total Phosphorus,1993-06-15,9.9
Platte Lake (Big Platte),Total Phosphorus,1993-06-29,8.1
Platte Lake (Big Platte),Total Phosphorus,1993-07-13,6.7
Platte Lake (Big Platte),Total Phosphorus,1993-07-27,8.8
Platte Lake (Big Platte),Total Phosphorus,1993-08-10,5.8
Platte Lake (Big Platte),Total Phosphorus,1993-08-24,5.5
Platte Lake (Big Platte),Total Phosphorus,1993-09-07,5.3
Platte Lake (Big Platte),Total Phosphorus,1993-09-21,6.2
Platte Lake (Big Platte),Total Phosphorus,1993-10-05,10.2
Platte Lake (Big Platte),Total Phosphorus,1993-10-19,9.7
Platte Lake (Big Platte),Total Phosphorus,1993-11-02,9.4
Platte Lake (Big Platte),Total Phosphorus,1993-11-17,9.4
Platte Lake (Big Platte),Total Phosphorus,1993-11-30,7.9
Platte Lake (Big Platte),Total Phosphorus,1993-12-14,6.8
Platte Lake (Big Platte),Total Phosphorus,1994-01-04,7.1
Platte Lake (Big Platte),Total Phosphorus,1994-01-21,6.5
Platte Lake (Big Platte),Total Phosphorus,1994-02-01,8.7
Platte Lake (Big Platte),Total Phosphorus,1994-02-15,6.5
Platte Lake (Big Platte),Total Phosphorus,1994-03-01,8.1
Platte Lake (Big Platte),Total Phosphorus,1994-03-15,7.1
Platte Lake (Big Platte),Total Phosphorus,1994-04-05,4.9
Platte Lake (Big Platte),Total Phosphorus,1994-04-19,6.6
Platte Lake (Big Platte),Total Phosphorus,1994-05-03,8.8
Platte Lake (Big Platte),Total Phosphorus,1994-05-17,9.6
Platte Lake (Big Platte),Total Phosphorus,1994-05-31,9.9
Platte Lake (Big Platte),Total Phosphorus,1994-06-14,9.7
Platte Lake (Big Platte),Total Phosphorus,1994-06-28,8.2
Platte Lake (Big Platte),Total Phosphorus,1994-07-12,6.9
Platte Lake (Big Platte),Total Phosphorus,1994-07-26,6.7
Platte Lake (Big Platte),Total Phosphorus,1994-08-09,7.8
Platte Lake (Big Platte),Total Phosphorus,1994-08-23,6.4
Platte Lake (Big Platte),Total Phosphorus,1994-09-06,6.9
Platte Lake (Big Platte),Total Phosphorus,1994-09-20,7.1
Platte Lake (Big Platte),Total Phosphorus,1994-10-04,7.2
Platte Lake (Big Platte),Total Phosphorus,1994-10-18,7.4
Platte Lake (Big Platte),Total Phosphorus,1994-11-01,9.6
Platte Lake (Big Platte),Total Phosphorus,1994-11-15,10.4
Platte Lake (Big Platte),Total Phosphorus,1994-11-29,12.3
Platte Lake (Big Platte),Total Phosphorus,1994-12-13,9.1
Platte Lake (Big Platte),Total Phosphorus,1994-12-27,7.9
Platte Lake (Big Platte),Total Phosphorus,1995-01-24,8
Platte Lake (Big Platte),Total Phosphorus,1995-02-07,7.1
Platte Lake (Big Platte),Total Phosphorus,1995-02-21,5.8
Platte Lake (Big Platte),Total Phosphorus,1995-03-07,7.1
Platte Lake (Big Platte),Total Phosphorus,1995-03-28,7.1
Platte Lake (Big Platte),Total Phosphorus,1995-04-11,9.1
Platte Lake (Big Platte),Total Phosphorus,1995-04-25,9.1
Platte Lake (Big Platte),Total Phosphorus,1995-05-09,8.8
Platte Lake (Big Platte),Total Phosphorus,1995-05-23,8.7
Platte Lake (Big Platte),Total Phosphorus,1995-06-06,8.3
Platte Lake (Big Platte),Total Phosphorus,1995-06-20,8.3
Platte Lake (Big Platte),Total Phosphorus,1995-07-03,8.2
Platte Lake (Big Platte),Total Phosphorus,1995-07-18,9.2
Platte Lake (Big Platte),Total Phosphorus,1995-08-01,5.9
Platte Lake (Big Platte),Total Phosphorus,1995-08-15,5.9
Platte Lake (Big Platte),Total Phosphorus,1995-08-29,7.4
Platte Lake (Big Platte),Total Phosphorus,1995-09-12,7.3
Platte Lake (Big Platte),Total Phosphorus,1995-09-26,8.7
Platte Lake (Big Platte),Total Phosphorus,1995-10-10,7.8
Platte Lake (Big Platte),Total Phosphorus,1995-10-24,10.4
Platte Lake (Big Platte),Total Phosphorus,1995-11-07,11.1
Platte Lake (Big Platte),Total Phosphorus,1995-11-21,11.1
Platte Lake (Big Platte),Total Phosphorus,1995-12-05,8.7
Platte Lake (Big Platte),Total Phosphorus,1995-12-22,7.2
Platte Lake (Big Platte),Total Phosphorus,1996-01-02,6.9
Platte Lake (Big Platte),Total Phosphorus,1996-01-16,6.9
Platte Lake (Big Platte),Total Phosphorus,1996-01-31,5.7
Platte Lake (Big Platte),Total Phosphorus,1996-02-13,8
Platte Lake (Big Platte),Total Phosphorus,1996-02-27,8.4
Platte Lake (Big Platte),Total Phosphorus,1996-03-12,7.1
Platte Lake (Big Platte),Total Phosphorus,1996-03-19,9.8
Platte Lake (Big Platte),Total Phosphorus,1996-04-16,6.7
Platte Lake (Big Platte),Total Phosphorus,1996-04-23,6.8
Platte Lake (Big Platte),Total Phosphorus,1996-04-30,7.1
Platte Lake (Big Platte),Total Phosphorus,1996-05-07,7
Platte Lake (Big Platte),Total Phosphorus,1996-05-14,8.1
Platte Lake (Big Platte),Total Phosphorus,1996-05-21,8.2
Platte Lake (Big Platte),Total Phosphorus,1996-05-28,8.4
Platte Lake (Big Platte),Total Phosphorus,1996-06-04,8.6
Platte Lake (Big Platte),Total Phosphorus,1996-06-11,7.9
Platte Lake (Big Platte),Total Phosphorus,1996-06-18,8.4
Platte Lake (Big Platte),Total Phosphorus,1996-06-25,7.8
Platte Lake (Big Platte),Total Phosphorus,1996-07-02,8
Platte Lake (Big Platte),Total Phosphorus,1996-07-09,6.9
Platte Lake (Big Platte),Total Phosphorus,1996-07-16,6
Platte Lake (Big Platte),Total Phosphorus,1996-07-23,7.3
Platte Lake (Big Platte),Total Phosphorus,1996-07-30,6.7
Platte Lake (Big Platte),Total Phosphorus,1996-08-06,6.8
Platte Lake (Big Platte),Total Phosphorus,1996-08-20,6
Platte Lake (Big Platte),Total Phosphorus,1996-09-03,6.4
Platte Lake (Big Platte),Total Phosphorus,1996-09-17,6.6
Platte Lake (Big Platte),Total Phosphorus,1996-10-01,7.7
Platte Lake (Big Platte),Total Phosphorus,1996-10-15,7.9
Platte Lake (Big Platte),Total Phosphorus,1996-10-29,9
Platte Lake (Big Platte),Total Phosphorus,1996-11-12,10.2
Platte Lake (Big Platte),Total Phosphorus,1996-11-26,6.7
Platte Lake (Big Platte),Total Phosphorus,1996-12-10,6.6
Platte Lake (Big Platte),Total Phosphorus,1997-01-14,7.5
Platte Lake (Big Platte),Total Phosphorus,1997-01-28,6.3
Platte Lake (Big Platte),Total Phosphorus,1997-02-11,5.6
Platte Lake (Big Platte),Total Phosphorus,1997-02-25,6.2
Platte Lake (Big Platte),Total Phosphorus,1997-03-11,6.1
Platte Lake (Big Platte),Total Phosphorus,1997-03-25,5.7
Platte Lake (Big Platte),Total Phosphorus,1997-04-08,6.8
Platte Lake (Big Platte),Total Phosphorus,1997-04-15,6.4
Platte Lake (Big Platte),Total Phosphorus,1997-04-22,5.4
Platte Lake (Big Platte),Total Phosphorus,1997-05-02,5.3
Platte Lake (Big Platte),Total Phosphorus,1997-05-07,5.1
Platte Lake (Big Platte),Total Phosphorus,1997-05-13,5.9
Platte Lake (Big Platte),Total Phosphorus,1997-05-20,8
Platte Lake (Big Platte),Total Phosphorus,1997-05-27,5.9
Platte Lake (Big Platte),Total Phosphorus,1997-06-03,7.5
Platte Lake (Big Platte),Total Phosphorus,1997-06-10,7.8
Platte Lake (Big Platte),Total Phosphorus,1997-06-17,6.4
Platte Lake (Big Platte),Total Phosphorus,1997-06-24,7.2
Platte Lake (Big Platte),Total Phosphorus,1997-07-01,7.2
Platte Lake (Big Platte),Total Phosphorus,1997-07-09,7.3
Platte Lake (Big Platte),Total Phosphorus,1997-07-15,7.3
Platte Lake (Big Platte),Total Phosphorus,1997-07-22,6.9
Platte Lake (Big Platte),Total Phosphorus,1997-08-05,5.9
Platte Lake (Big Platte),Total Phosphorus,1997-08-19,5.9
Platte Lake (Big Platte),Total Phosphorus,1997-09-02,5.9
Platte Lake (Big Platte),Total Phosphorus,1997-09-16,5.4
Platte Lake (Big Platte),Total Phosphorus,1997-09-30,6.3
Platte Lake (Big Platte),Total Phosphorus,1997-10-14,7.1
Platte Lake (Big Platte),Total Phosphorus,1997-10-28,6.7
Platte Lake (Big Platte),Total Phosphorus,1997-11-11,7.9
Platte Lake (Big Platte),Total Phosphorus,1997-11-25,7.9
Platte Lake (Big Platte),Total Phosphorus,1997-12-09,7
Platte Lake (Big Platte),Total Phosphorus,1997-12-23,6.6
Platte Lake (Big Platte),Total Phosphorus,1998-01-06,6.6
Platte Lake (Big Platte),Total Phosphorus,1998-02-10,5.6
Platte Lake (Big Platte),Total Phosphorus,1998-03-03,4.9
Platte Lake (Big Platte),Total Phosphorus,1998-03-24,5.8
Platte Lake (Big Platte),Total Phosphorus,1998-04-07,7
Platte Lake (Big Platte),Total Phosphorus,1998-04-21,8.6
Platte Lake (Big Platte),Total Phosphorus,1998-05-05,5.3
Platte Lake (Big Platte),Total Phosphorus,1998-05-19,6.3
Platte Lake (Big Platte),Total Phosphorus,1998-05-26,9.3
Platte Lake (Big Platte),Total Phosphorus,1998-06-02,6.2
Platte Lake (Big Platte),Total Phosphorus,1998-06-09,5.1
Platte Lake (Big Platte),Total Phosphorus,1998-06-16,5.3
Platte Lake (Big Platte),Total Phosphorus,1998-06-23,5.8
Platte Lake (Big Platte),Total Phosphorus,1998-06-30,5.7
Platte Lake (Big Platte),Total Phosphorus,1998-07-07,6.9
Platte Lake (Big Platte),Total Phosphorus,1998-07-21,6.3
Platte Lake (Big Platte),Total Phosphorus,1998-08-11,6.4
Platte Lake (Big Platte),Total Phosphorus,1998-08-25,5.3
Platte Lake (Big Platte),Total Phosphorus,1998-09-08,5.9
Platte Lake (Big Platte),Total Phosphorus,1998-09-22,8
Platte Lake (Big Platte),Total Phosphorus,1998-10-07,7.7
Platte Lake (Big Platte),Total Phosphorus,1998-10-20,7.1
Platte Lake (Big Platte),Total Phosphorus,1998-11-03,8.2
Platte Lake (Big Platte),Total Phosphorus,1998-11-17,6.6
Platte Lake (Big Platte),Total Phosphorus,1998-12-01,6.7
Platte Lake (Big Platte),Total Phosphorus,1998-12-15,7.1
Platte Lake (Big Platte),Total Phosphorus,1999-01-26,7.5
Platte Lake (Big Platte),Total Phosphorus,1999-02-09,6.1
Platte Lake (Big Platte),Total Phosphorus,1999-02-23,6.7
Platte Lake (Big Platte),Total Phosphorus,1999-03-09,5.7
Platte Lake (Big Platte),Total Phosphorus,1999-04-06,4.9
Platte Lake (Big Platte),Total Phosphorus,1999-04-20,6.4
Platte Lake (Big Platte),Total Phosphorus,1999-05-04,6.6
Platte Lake (Big Platte),Total Phosphorus,1999-05-18,7
Platte Lake (Big Platte),Total Phosphorus,1999-06-01,6.5
Platte Lake (Big Platte),Total Phosphorus,1999-06-15,6.3
Platte Lake (Big Platte),Total Phosphorus,1999-06-29,6
Platte Lake (Big Platte),Total Phosphorus,1999-07-13,6.3
Platte Lake (Big Platte),Total Phosphorus,1999-07-27,5.7
Platte Lake (Big Platte),Total Phosphorus,1999-08-10,6.2
Platte Lake (Big Platte),Total Phosphorus,1999-08-24,4.2
Platte Lake (Big Platte),Total Phosphorus,1999-09-07,6.2
Platte Lake (Big Platte),Total Phosphorus,1999-09-21,6.1
Platte Lake (Big Platte),Total Phosphorus,1999-10-05,8
Platte Lake (Big Platte),Total Phosphorus,1999-10-19,8.1
Platte Lake (Big Platte),Total Phosphorus,1999-11-02,6.7
Platte Lake (Big Platte),Total Phosphorus,1999-11-16,7.5
Platte Lake (Big Platte),Total Phosphorus,1999-11-30,7.2
Platte Lake (Big Platte),Total Phosphorus,1999-12-14,6.9
Platte Lake (Big Platte),Total Phosphorus,2000-01-18,6.3
Platte Lake (Big Platte),Total Phosphorus,2000-02-01,6
Platte Lake (Big Platte),Total Phosphorus,2000-02-15,7.1
Platte Lake (Big Platte),Total Phosphorus,2000-03-06,5.1
Platte Lake (Big Platte),Total Phosphorus,2000-03-21,6.7
Platte Lake (Big Platte),Total Phosphorus,2000-04-04,7.3
Platte Lake (Big Platte),Total Phosphorus,2000-04-18,6.3
Platte Lake (Big Platte),Total Phosphorus,2000-05-02,6
Platte Lake (Big Platte),Total Phosphorus,2000-05-16,6.7
Platte Lake (Big Platte),Total Phosphorus,2000-06-06,7.3
Platte Lake (Big Platte),Total Phosphorus,2000-06-20,6.1
Platte Lake (Big Platte),Total Phosphorus,2000-07-05,5.2
Platte Lake (Big Platte),Total Phosphorus,2000-07-18,6.5
Platte Lake (Big Platte),Total Phosphorus,2000-08-01,5
Platte Lake (Big Platte),Total Phosphorus,2000-08-15,5.4
Platte Lake (Big Platte),Total Phosphorus,2000-08-29,5.4
Platte Lake (Big Platte),Total Phosphorus,2000-09-12,7
Platte Lake (Big Platte),Total Phosphorus,2000-09-26,5.3
Platte Lake (Big Platte),Total Phosphorus,2000-10-10,7.1
Platte Lake (Big Platte),Total Phosphorus,2000-10-24,7.6
Platte Lake (Big Platte),Total Phosphorus,2000-11-08,8.5
Platte Lake (Big Platte),Total Phosphorus,2000-11-28,8.4
Platte Lake (Big Platte),Total Phosphorus,2001-01-03,7.1
Platte Lake (Big Platte),Total Phosphorus,2001-01-16,8.3
Platte Lake (Big Platte),Total Phosphorus,2001-01-30,7.7
Platte Lake (Big Platte),Total Phosphorus,2001-02-13,8.2
Platte Lake (Big Platte),Total Phosphorus,2001-02-27,6.8
Platte Lake (Big Platte),Total Phosphorus,2001-03-13,8
Platte Lake (Big Platte),Total Phosphorus,2001-03-27,7.4
Platte Lake (Big Platte),Total Phosphorus,2001-04-24,7
Platte Lake (Big Platte),Total Phosphorus,2001-05-08,7.5
Platte Lake (Big Platte),Total Phosphorus,2001-05-22,7.8
Platte Lake (Big Platte),Total Phosphorus,2001-06-05,8.6
Platte Lake (Big Platte),Total Phosphorus,2001-06-19,9.7
Platte Lake (Big Platte),Total Phosphorus,2001-07-03,7.9
Platte Lake (Big Platte),Total Phosphorus,2001-07-17,9
Platte Lake (Big Platte),Total Phosphorus,2001-07-31,5.8
Platte Lake (Big Platte),Total Phosphorus,2001-08-14,5.8
Platte Lake (Big Platte),Total Phosphorus,2001-08-28,5.7
Platte Lake (Big Platte),Total Phosphorus,2001-09-11,6.2
Platte Lake (Big Platte),Total Phosphorus,2001-09-25,6.1
Platte Lake (Big Platte),Total Phosphorus,2001-10-09,7.5
Platte Lake (Big Platte),Total Phosphorus,2001-10-23,9.6
Platte Lake (Big Platte),Total Phosphorus,2001-11-06,9.8
Platte Lake (Big Platte),Total Phosphorus,2001-11-20,8.3
Platte Lake (Big Platte),Total Phosphorus,2001-12-04,8
Platte Lake (Big Platte),Total Phosphorus,2001-12-18,7
Platte Lake (Big Platte),Total Phosphorus,2002-04-02,8.1
Platte Lake (Big Platte),Total Phosphorus,2002-04-16,9.9
Platte Lake (Big Platte),Total Phosphorus,2002-04-30,10.6
Platte Lake (Big Platte),Total Phosphorus,2002-05-14,9.3
Platte Lake (Big Platte),Total Phosphorus,2002-05-28,12.6
Platte Lake (Big Platte),Total Phosphorus,2002-06-14,9.7
Platte Lake (Big Platte),Total Phosphorus,2002-06-25,9.5
Platte Lake (Big Platte),Total Phosphorus,2002-07-10,10
Platte Lake (Big Platte),Total Phosphorus,2002-07-23,8.1
Platte Lake (Big Platte),Total Phosphorus,2002-08-06,7.9
Platte Lake (Big Platte),Total Phosphorus,2002-08-20,8.2
